FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
92130020	COFFEE, PRE-SWEETENED WITH SUGAR	Coffee_pre_sweetened_with_sugar	Coffee, pre-sweetened with sugar	0	92130020.0
92161000	COFFEE, CAPPUCCINO	Coffee_Cappuccino	Coffee, Cappuccino	0	92161000.0
92302000	TEA, HOT, LEAF, BLACK	Tea_hot_leaf_black	Tea, hot, leaf, black	0	92302000.0
92303010	TEA, HOT, LEAF, GREEN	Tea_hot_leaf_green	Tea, hot, leaf, green	0	92303010.0
92305010	TEA, ICED, INSTANT, BLACK, UNSWEETENED	Tea_iced_instant_black_unsweetened	Tea, iced, instant, black, unsweetened	0	92305010.0
92305040	TEA, ICED, INSTANT, BLACK, PRE-SWEETENED WITH SUGAR	Tea_iced_instant_black_pre_sweetened_with_sugar	Tea, iced, instant, black, pre-sweetened with sugar	0	92305040.0
92305090	TEA, ICED, INSTANT, BLACK, PRE-SWEETENED WITH LOW CALORIE SW	Tea_iced_instant_black_pre_sweetened_with_low_calorie_sweetner	Tea, iced, instant, black, pre-sweetened with low calorie sweetner	0	92305090.0
92305180	TEA, ICED, INSTANT, BLACK, DECAFFEINATED, UNSWEETENED	Tea_iced_instant_black_decaffeinated_unsweetened	Tea, iced, instant, black, decaffeinated, unsweetened	0	92305180.0
92305920	TEA, ICED, INSTANT, GREEN, PRE-SWEETENED WITH LOW CALORIE SW	Tea_iced_instant_green_pre_sweetened_with_low_calorie_sweetener	Tea, iced, instant, green, pre-sweetened with low calorie sweetener	0	92305920.0
92306000	TEA, HOT, HERBAL	Tea_hot_herbal	Tea, hot, herbal	0	92306000.0
92306800	TEA, HOT, CHAI, WITH MILK	Tea_hot_chai_with_milk	Tea, hot, chai, with milk	0	92306800.0
92307510	ICED TEA / LEMONADE JUICE DRINK, LIGHT	Iced_Tea_Lemonade_juice_drink_light	Iced Tea / Lemonade juice drink, light	0	92307510.0
92308000	TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH SUGAR	Tea_iced_brewed_black_pre_sweetened_with_sugar	Tea, iced, brewed, black, pre-sweetened with sugar	0	92308000.0
92308010	TEA, ICED, BREWED, BLACK, PRE-SWEETENED WITH LOW CALORIE SWE	Tea_iced_brewed_black_pre_sweetened_with_low_calorie_sweetener	Tea, iced, brewed, black, pre-sweetened with low calorie sweetener	0	92308010.0
92308020	TEA, ICED, BREWED, BLACK, UNSWEETENED	Tea_iced_brewed_black_unsweetened	Tea, iced, brewed, black, unsweetened	0	92308020.0
92309000	TEA, ICED, BOTTLED, BLACK	Tea_iced_bottled_black	Tea, iced, bottled, black	0	92309000.0
92309500	TEA, ICED, BOTTLED, GREEN	Tea_iced_bottled_green	Tea, iced, bottled, green	0	92309500.0
92400100	SOFT DRINK, NFS, DIET	Soft_drink_NFS_diet	Soft drink, NFS, diet	0	92400100.0
92410210	CARBONATED WATER, UNSWEETENED	Carbonated_water_unsweetened	Carbonated water, unsweetened	0	92410210.0
92410310	SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
92410320	SOFT DRINK, COLA, DIET	Soft_drink_cola_diet	Soft drink, cola, diet	0	92410320.0
92410340	SOFT DRINK, COLA, DECAFFEINATED	Soft_drink_cola_decaffeinated	Soft drink, cola, decaffeinated	0	92410340.0
92410350	SOFT DRINK, COLA, DECAFFEINATED, DIET	Soft_drink_cola_decaffeinated_diet	Soft drink, cola, decaffeinated, diet	0	92410350.0
92410360	SOFT DRINK, PEPPER TYPE	Soft_drink_pepper_type	Soft drink, pepper type	0	92410360.0
92410370	SOFT DRINK, PEPPER TYPE, DIET	Soft_drink_pepper_type_diet	Soft drink, pepper type, diet	0	92410370.0
92410510	SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
92410520	SOFT DRINK, FRUIT FLAVORED, DIET, CAFFEINE FREE	Soft_drink_fruit_flavored_diet_caffeine_free	Soft drink, fruit flavored, diet, caffeine free	0	92410520.0
92410550	SOFT DRINK, FRUIT FLAVORED, CAFFEINE CONTAINING	Soft_drink_fruit_flavored_caffeine_containing	Soft drink, fruit flavored, caffeine containing	0	92410550.0
92410560	SOFT DRINK, FRUIT FLAVORED, CAFFEINE CONTAINING, DIET	Soft_drink_fruit_flavored_caffeine_containing_diet	Soft drink, fruit flavored, caffeine containing, diet	0	92410560.0
92410620	SOFT DRINK, GINGER ALE, DIET	Soft_drink_ginger_ale_diet	Soft drink, ginger ale, diet	0	92410620.0
92410710	SOFT DRINK, ROOT BEER	Soft_drink_root_beer	Soft drink, root beer	0	92410710.0
92510610	FRUIT JUICE DRINK	Fruit_juice_drink	Fruit juice drink	0	92510610.0
92510955	LEMONADE, FRUIT JUICE DRINK	Lemonade_fruit_juice_drink	Lemonade, fruit juice drink	0	92510955.0
92510960	LEMONADE, FRUIT FLAVORED DRINK	Lemonade_fruit_flavored_drink	Lemonade, fruit flavored drink	0	92510960.0
92530510	CRANBERRY JUICE DRINK, WITH HIGH VITAMIN C	Cranberry_juice_drink_with_high_vitamin_C	Cranberry juice drink, with high vitamin C	0	92530510.0
92530610	FRUIT JUICE DRINK, WITH HIGH VITAMIN C	Fruit_juice_drink_with_high_vitamin_C	Fruit juice drink, with high vitamin C	0	92530610.0
92531030	FRUIT JUICE DRINK (SUNNY D)	Fruit_juice_drink_Sunny_D_	Fruit juice drink (Sunny D)	0	92531030.0
92541010	FRUIT FLAVORED DRINK, POWDERED, RECONSTITUTED	Fruit_flavored_drink_powdered_reconstituted	Fruit flavored drink, powdered, reconstituted	0	92541010.0
92552010	FRUIT FLAVORED DRINK, POWDERED, RECONSTITUTED, DIET	Fruit_flavored_drink_powdered_reconstituted_diet	Fruit flavored drink, powdered, reconstituted, diet	0	92552010.0
92582110	FRUIT JUICE DRINK, ADDED CALCIUM (SUNNY D)	Fruit_juice_drink_added_calcium_Sunny_D_	Fruit juice drink, added calcium (Sunny D)	0	92582110.0
93101000	BEER	Beer	Beer	0	93101000.0
93102000	BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
93102300	BEER, HIGHER ALCOHOL	Beer_higher_alcohol	Beer, higher alcohol	0	93102300.0
93106000	ALCOHOLIC MALT BEVERAGE, SWEETENED	Alcoholic_malt_beverage_sweetened	Alcoholic malt beverage, sweetened	0	93106000.0
93301060	GIN AND TONIC	Gin_and_Tonic	Gin and Tonic	0	93301060.0
93301100	MARGARITA	Margarita	Margarita	0	93301100.0
93301190	RUM AND COLA	Rum_and_cola	Rum and cola	0	93301190.0
93301310	MAI TAI	Mai_Tai	Mai Tai	0	93301310.0
93401010	WINE, TABLE, RED	Wine_table_red	Wine, table, red	0	93401010.0
93401020	WINE, TABLE, WHITE	Wine_table_white	Wine, table, white	0	93401020.0
93401030	WINE, TABLE, ROSE	Wine_table_rose	Wine, table, rose	0	93401030.0
93402000	WINE, DESSERT, SWEET	Wine_dessert_sweet	Wine, dessert, sweet	0	93402000.0
93501000	BRANDY	Brandy	Brandy	0	93501000.0
93502000	WHISKEY	Whiskey	Whiskey	0	93502000.0
93502100	SCOTCH	Scotch	Scotch	0	93502100.0
93503000	GIN	Gin	Gin	0	93503000.0
93505000	VODKA	Vodka	Vodka	0	93505000.0
94000100	WATER, TAP	Water_tap	Water, tap	0	94000100.0
94100100	WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
94100200	WATER, BOTTLED, SWEETENED, WITH LOW CALORIE SWEETENER	Water_bottled_sweetened_with_low_calorie_sweetener	Water, bottled, sweetened, with low calorie sweetener	0	94100200.0
94220215	WATER, BOTTLED, FLAVORED, SUGAR FREE (GLACEAU VITAMIN WATER)	Water_bottled_flavored_sugar_free_Glaceau_Vitamin_Water_	Water, bottled, flavored, sugar free (Glaceau Vitamin Water)	0	94220215.0
95103000	NUTRITIONAL DRINK OR SHAKE, READY-TO-DRINK (ENSURE)	Nutritional_drink_or_shake_ready_to_drink_Ensure_	Nutritional drink or shake, ready-to-drink (Ensure)	0	95103000.0
95110010	NUTRITIONAL DRINK OR SHAKE, READY-TO-DRINK, SUGAR FREE (SLIM	Nutritional_drink_or_shake_ready_to_drink_sugar_free_Slim_Fast_	Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)	0	95110010.0
95230030	NUTRITIONAL POWDER MIX, PROTEIN, NFS	Nutritional_powder_mix_protein_NFS	Nutritional powder mix, protein, NFS	0	95230030.0
95310400	ENERGY DRINK (MONSTER)	Energy_drink_Monster_	Energy drink (Monster)	0	95310400.0
95320200	SPORTS DRINK (GATORADE G)	Sports_drink_Gatorade_G_	Sports drink (Gatorade G)	0	95320200.0
95320500	SPORTS DRINK (POWERADE)	Sports_drink_Powerade_	Sports drink (Powerade)	0	95320500.0
95322200	SPORTS DRINK, LOW CALORIE (GATORADE G2)	Sports_drink_low_calorie_Gatorade_G2_	Sports drink, low calorie (Gatorade G2)	0	95322200.0
95322500	SPORTS DRINK, LOW CALORIE (POWERADE ZERO)	Sports_drink_low_calorie_Powerade_Zero_	Sports drink, low calorie (Powerade Zero)	0	95322500.0
