FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
21416000	CORNED BEEF, COOKED, NS AS TO FAT	Corned_beef_cooked_NS_as_to_fat_eaten	Corned beef, cooked, NS as to fat eaten	0	21416000.0
21602100	BEEF JERKY	Beef_jerky	Beef jerky	0	21602100.0
22101520	PORK CHOP, STEWED, LEAN ONLY EATEN	Pork_chop_stewed_lean_only_eaten	Pork chop, stewed, lean only eaten	0	22101520.0
22107020	PORK CHOP, SMOKED OR CURED, COOKED, LEAN ONLY	Pork_chop_smoked_or_cured_cooked_lean_only_eaten	Pork chop, smoked or cured, cooked, lean only eaten	0	22107020.0
22600200	PORK BACON, NS AS TO FRESH/SMOKED/CURED, COOKED	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	Pork bacon, NS as to fresh, smoked or cured, cooked	0	22600200.0
22701040	PORK, SPARERIBS, BBQ, W/ SAUCE, LEAN  FAT EATEN	Pork_spareribs_barbecued_with_sauce_lean_and_fat_eaten	Pork, spareribs, barbecued, with sauce, lean and fat eaten	0	22701040.0
24100000	CHICKEN, NS AS TO PART, NS METHOD, SKIN	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	Chicken, NS as to part and cooking method, NS as to skin eaten	0	24100000.0
25210110	FRANKFURTER, WIENER OR HOT DOG, NFS	Frankfurter_wiener_or_hot_dog_NFS	Frankfurter, wiener, or hot dog, NFS	0	25210110.0
26100100	FISH, NS AS TO TYPE, RAW	Fish_NS_as_to_type_raw	Fish, NS as to type, raw	0	26100100.0
26100120	FISH, NS AS TO TYPE, BAKED OR BROILED	Fish_NS_as_to_type_baked_or_broiled	Fish, NS as to type, baked or broiled	0	26100120.0
26100160	FISH, NS AS TO TYPE, STEAMED	Fish_NS_as_to_type_steamed	Fish, NS as to type, steamed	0	26100160.0
26115160	FLOUNDER, STEAMED OR POACHED	Flounder_steamed_or_poached	Flounder, steamed or poached	0	26115160.0
26121120	MACKEREL, BAKED OR BROILED	Mackerel_baked_or_broiled	Mackerel, baked or broiled	0	26121120.0
26137110	SALMON, COOKED, NS AS TO COOKING METHOD	Salmon_cooked_NS_as_to_cooking_method	Salmon, cooked, NS as to cooking method	0	26137110.0
26137120	SALMON, BAKED OR BROILED	Salmon_baked_or_broiled	Salmon, baked or broiled	0	26137120.0
26151190	TROUT, SMOKED	Trout_smoked	Trout, smoked	0	26151190.0
26153100	TUNA, FRESH, RAW	Tuna_fresh_raw	Tuna, fresh, raw	0	26153100.0
26153120	TUNA, FRESH, BAKED OR BROILED	Tuna_fresh_baked_or_broiled	Tuna, fresh, baked or broiled	0	26153120.0
26205160	OCTOPUS, STEAMED	Octopus_steamed	Octopus, steamed	0	26205160.0
26303160	CLAMS, STEAMED OR BOILED	Clams_steamed_or_boiled	Clams, steamed or boiled	0	26303160.0
26317120	SCALLOPS, BAKED OR BROILED	Scallops_baked_or_broiled	Scallops, baked or broiled	0	26317120.0
26317130	SCALLOPS, STEAMED OR BOILED	Scallops_steamed_or_boiled	Scallops, steamed or boiled	0	26317130.0
26319120	SHRIMP, BAKED OR BROILED (INCL SAUTEED; PRAWN)	Shrimp_baked_or_broiled	Shrimp, baked or broiled	0	26319120.0
27214110	MEAT LOAF W/ BEEF, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_with_tomato_based_sauce	Meat loaf made with beef, with tomato-based sauce	0	27214110.0
27260100	MEAT LOAF W/ BEEF  PORK, W/ TOMATO SAUCE	Meat_loaf_made_with_beef_and_pork_with_tomato_based_sauce	Meat loaf made with beef and pork, with tomato-based sauce	0	27260100.0
27345320	CHICKEN, RICE  VEG (NO CAR/DK GRN), SOY SAUCE	Chicken_or_turkey_rice_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_soy_based_sauce_mixture_	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), soy-based sauce (mixture)	0	27345320.0
27410250	BEEF SHISH KABOB W/ VEGETABLES, EXCLUDING POTATOES	Beef_shish_kabob_with_vegetables_excluding_potatoes	Beef shish kabob with vegetables, excluding potatoes	0	27410250.0
27415200	BEEF  VEG (NO CAR/DK GREEN, NO POTATO), SOY SAUCE	Beef_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27415200.0
27440120	CHICK/TURK  VEG (NO CAR/DK GRN, NO POT), NO SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_no_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)	0	27440120.0
27445110	CHICKEN  VEG (INCL CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445110.0
27445120	CHICKEN  VEG (NO CAR/DK GRN, NO POT), SOY SAUCE	Chicken_or_turkey_and_vegetables_excluding_carrots_broccoli_and_dark_green_leafy_no_potatoes_soy_based_sauce_mixture_	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)	0	27445120.0
28310110	BEEF BROTH, BOUILLON OR CONSOMME (INCL BROTH, NFS)	Beef_broth_bouillon_or_consomme	Beef, broth, bouillon, or consomme	0	28310110.0
28340110	CHICKEN BROTH/BOUILLON/CONSOMME (INCL FROM POWDER)	Chicken_broth_bouillon_or_consomme	Chicken, broth, bouillon, or consomme	0	28340110.0
28350050	FISH CHOWDER (INCL FISHERMANS SOUP, SEAFOOD CHOWD)	Fish_chowder	Fish chowder	0	28350050.0
28355450	SEAFOOD SOUP W/ POTATOES  VEGETABLES (INCL DK GREEN LEAF)	Seafood_soup_with_potatoes_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_	Seafood soup with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy)	0	28355450.0
31106020	EGGS, WHOLE, BAKED, FAT ADDED	Egg_whole_baked_fat_added_in_cooking	Egg, whole, baked, fat added in cooking	0	31106020.0
32103000	EGG SALAD	Egg_salad	Egg salad	0	32103000.0
41101120	WHITE BEAN, DRY, COOKED, NO FAT ADDED	White_beans_dry_cooked_fat_not_added_in_cooking	White beans, dry, cooked, fat not added in cooking	0	41101120.0
41107000	SOYBEANS, COOKED, FAT NOT ADDED	Soybeans_cooked_fat_not_added_in_cooking	Soybeans, cooked, fat not added in cooking	0	41107000.0
41205010	REFRIED BEANS	Refried_beans	Refried beans	0	41205010.0
41205070	HUMMUS	Hummus	Hummus	0	41205070.0
41209000	FALAFIL (FAVA BEAN PATTY)	Falafil	Falafil	0	41209000.0
41302020	CHICKPEAS, DRY, COOKED, NO FAT ADDED	Chickpeas_dry_cooked_fat_not_added_in_cooking	Chickpeas, dry, cooked, fat not added in cooking	0	41302020.0
41305000	LENTILS, DRY, COOKED, NO FAT ADDED	Lentils_dry_cooked_fat_not_added_in_cooking	Lentils, dry, cooked, fat not added in cooking	0	41305000.0
41420010	SOYBEAN CURD	Soybean_curd	Soybean curd	0	41420010.0
41420300	SOY SAUCE	Soy_sauce	Soy sauce	0	41420300.0
41421010	SOYBEAN CURD, DEEP-FRIED	Soybean_curd_deep_fried	Soybean curd, deep fried	0	41421010.0
41601070	SOYBEAN SOUP, MISO BROTH	Soybean_soup_miso_broth	Soybean soup, miso broth	0	41601070.0
41811890	VEGETARIAN BURGER OR PATTY, MEATLESS, NO BUN	Vegetarian_burger_or_patty_meatless_no_bun	Vegetarian burger or patty, meatless, no bun	0	41811890.0
41812450	VEGETARIAN CHILI (MADE W/ MEAT SUBSTITUTE)	Vegetarian_chili_made_with_meat_substitute_	Vegetarian chili (made with meat substitute)	0	41812450.0
41812500	TOFU  VEG (W/ CARROT/DK GRN, NO POTATO) W/ SOY SAUCE	Tofu_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_vegetables_no_potatoes_with_soy_based_sauce_mixture_	Tofu and vegetables (including carrots, broccoli, and/or dark-green leafy vegetables (no potatoes)), with soy-based sauce (mixture)	0	41812500.0
42104100	CASHEW NUTS, ROASTED	Cashew_nuts_roasted_assume_salted_	Cashew nuts, roasted (assume salted)	0	42104100.0
42110000	MIXED NUTS, NFS	Mixed_nuts_NFS	Mixed nuts, NFS	0	42110000.0
42111110	PEANUTS, ROASTED, W/O SALT	Peanuts_roasted_without_salt	Peanuts, roasted, without salt	0	42111110.0
42202000	PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
42204050	PEANUT SAUCE	Peanut_sauce	Peanut sauce	0	42204050.0
42404010	COCONUT WATER, CANNED OR BOTTLED	Coconut_water_canned_or_bottled	Coconut water, canned or bottled	0	42404010.0
42501000	NUT MIXTURE W/ DRIED FRUIT  SEEDS	Nut_mixture_with_dried_fruit_and_seeds	Nut mixture with dried fruit and seeds	0	42501000.0
43101150	PUMPKIN  SQUASH SEEDS, HULLED, ROASTED, NO SALT	Pumpkin_and_or_squash_seeds_hulled_roasted_without_salt	Pumpkin and/or squash seeds, hulled, roasted, without salt	0	43101150.0
43102100	SUNFLOWER SEEDS, HULLED, ROASTED, SALTED	Sunflower_seeds_hulled_roasted_salted	Sunflower seeds, hulled, roasted, salted	0	43102100.0
43103000	SESAME SEEDS (INCLUDE TOASTED)	Sesame_seeds	Sesame seeds	0	43103000.0
51101000	BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
51101010	BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
51109100	BREAD, PITA	Bread_pita	Bread, pita	0	51109100.0
51129010	BREAD, RAISIN	Bread_raisin	Bread, raisin	0	51129010.0
51185000	CROUTONS	Croutons	Croutons	0	51185000.0
51300120	BREAD, WHOLE WHEAT, NS AS TO 100%, TOASTED	Bread_whole_wheat_NS_as_to_100_toasted	Bread, whole wheat, NS as to 100%, toasted	0	51300120.0
51301020	BREAD, WHEAT OR CRACKED WHEAT, TOASTED	Bread_wheat_or_cracked_wheat_toasted	Bread, wheat or cracked wheat, toasted	0	51301020.0
51301600	BREAD, PITA, WHOLE WHEAT, NS AS TO 100%	Bread_pita_whole_wheat_NS_as_to_100_	Bread, pita, whole wheat, NS as to 100%	0	51301600.0
51320500	ROLL, WHOLE WHEAT, NS AS TO 100%	Roll_whole_wheat_NS_as_to_100_	Roll, whole wheat, NS as to 100%	0	51320500.0
51401020	BREAD, RYE, TOASTED	Bread_rye_toasted	Bread, rye, toasted	0	51401020.0
51601010	BREAD, MULTIGRAIN, TOASTED	Bread_multigrain_toasted	Bread, multigrain, toasted	0	51601010.0
52215100	TORTILLA, CORN	Tortilla_corn	Tortilla, corn	0	52215100.0
52215200	TORTILLA, FLOUR (WHEAT)	Tortilla_flour_wheat_	Tortilla, flour (wheat)	0	52215200.0
53109200	CAKE, CUPCAKE, NOT CHOCOLATE, W/ ICING OR FILLING	Cake_cupcake_not_chocolate_with_icing_or_filling	Cake, cupcake, not chocolate, with icing or filling	0	53109200.0
53204100	COOKIE, BROWNIE, W/ ICING	Cookie_brownie_with_icing	Cookie, brownie, with icing	0	53204100.0
53206000	COOKIE, CHOCOLATE CHIP	Cookie_chocolate_chip	Cookie, chocolate chip	0	53206000.0
53206020	COOKIE, CHOC CHIP, HOMEMADE OR PURCHASED AT BAKERY	Cookie_chocolate_chip_made_from_home_recipe_or_purchased_at_a_bakery	Cookie, chocolate chip, made from home recipe or purchased at a bakery	0	53206020.0
53210900	COOKIE, GRAHAM CRACKER SANDWICH W/CHOCMARSHMELLOW	Cookie_graham_cracker_sandwich_with_chocolate_and_marshmallow_filling	Cookie, graham cracker sandwich with chocolate and marshmallow filling	0	53210900.0
53241500	COOKIE, BUTTER OR SUGAR	Cookie_butter_or_sugar_cookie	Cookie, butter or sugar cookie	0	53241500.0
53301000	PIE, APPLE, TWO CRUST	Pie_apple_two_crust	Pie, apple, two crust	0	53301000.0
53301070	PIE, APPLE, INDIVIDUAL SIZE OR TART	Pie_apple_individual_size_or_tart	Pie, apple, individual size or tart	0	53301070.0
53381000	PIE, LEMON MERINGUE	Pie_lemon_meringue	Pie, lemon meringue	0	53381000.0
53521110	DOUGHNUT, RAISED / YEAST	Doughnut_raised_or_yeast	Doughnut, raised or yeast	0	53521110.0
54318500	RICE CAKE, CRACKER-TYPE	Rice_cake_cracker_type	Rice cake, cracker-type	0	54318500.0
54338000	CRACKERS, WHEAT	Crackers_wheat	Crackers, wheat	0	54338000.0
56116000	NOODLES, CHOW MEIN	Noodles_chow_mein	Noodles, chow mein	0	56116000.0
56132990	SPAGHETTI, COOKED, WHOLE WHEAT, NS AS TO ADDED FAT	Spaghetti_cooked_whole_wheat_NS_as_to_fat_added_in_cooking	Spaghetti, cooked, whole wheat, NS as to fat added in cooking	0	56132990.0
56205000	RICE, COOKED, NS AS TO TYPE	Rice_cooked_NFS	Rice, cooked, NFS	0	56205000.0
56207200	WHOLE WHEAT CEREAL, COOKED, NO FAT ADDED	Whole_wheat_cereal_cooked_fat_not_added_in_cooking	Whole wheat cereal, cooked, fat not added in cooking	0	56207200.0
57000100	OAT CEREAL, NFS	Oat_cereal_NFS	Oat cereal, NFS	0	57000100.0
57231250	GREAT GRAINS DOUBLE PECAN WHOLE GRAIN CEREAL, POST	Great_Grains_Double_Pecan_Whole_Grain_Cereal_Post	Great Grains Double Pecan Whole Grain Cereal, Post	0	57231250.0
57308190	MUESLI, DRIED FRUITNUTS	Muesli_dried_fruit_and_nuts_formerly_Muesli_with_raisins_dates_and_almonds_	Muesli, dried fruit and nuts (formerly Muesli with raisins, dates, and almonds)	0	57308190.0
57316300	OAT BRAN FLAKES, HEALTH VALLEY	Oat_Bran_Flakes_Health_Valley	Oat Bran Flakes, Health Valley	0	57316300.0
57602100	OATS, RAW	Oats_raw	Oats, raw	0	57602100.0
58100300	BURRITO W/ BEANS  RICE, MEATLESS	Burrito_with_beans_and_rice_meatless	Burrito with beans and rice, meatless	0	58100300.0
58101940	TACO SALAD, MEATLESS,W/CHEESE, FRIED FLOUR TORTILLA	Taco_or_tostada_salad_meatless_with_cheese_fried_flour_tortilla	Taco or tostada salad, meatless, with cheese, fried flour tortilla	0	58101940.0
58106260	PIZZA, EXTRA CHEESE, THICK CRUST	Pizza_extra_cheese_thick_crust	Pizza, extra cheese, thick crust	0	58106260.0
58106560	PIZZA W/ PEPPERONI, THICK CRUST	Pizza_with_pepperoni_thick_crust	Pizza with pepperoni, thick crust	0	58106560.0
58106730	PIZZA W/ MEAT  VEGETABLES, THICK CRUST	Pizza_with_meat_and_vegetables_thick_crust	Pizza with meat and vegetables, thick crust	0	58106730.0
58128000	BISCUIT W/ GRAVY	Biscuit_with_gravy	Biscuit with gravy	0	58128000.0
58145110	MACARONI OR NOODLES W/ CHEESE	Macaroni_or_noodles_with_cheese	Macaroni or noodles with cheese	0	58145110.0
58150330	RICE, FRIED, W/ PORK	Rice_fried_with_pork	Rice, fried, with pork	0	58150330.0
58160110	RICE W/ BEANS	Rice_with_beans	Rice with beans	0	58160110.0
58162120	STUFFED PEPPER, W/ RICE, MEATLESS	Stuffed_pepper_with_rice_meatless	Stuffed pepper, with rice, meatless	0	58162120.0
61119010	ORANGE, RAW	Orange_raw	Orange, raw	0	61119010.0
61210220	ORANGE JUICE, CANNED, BOTTLED OR IN A CARTON	Orange_juice_canned_bottled_or_in_a_carton	Orange juice, canned, bottled or in a carton	0	61210220.0
62101100	APPLE, DRIED, UNCOOKED	Apple_dried_uncooked	Apple, dried, uncooked	0	62101100.0
62125100	RAISINS (INCLUDE CINNAMON-COATED RAISINS)	Raisins	Raisins	0	62125100.0
63101000	APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
63105010	AVOCADO, RAW	Avocado_raw	Avocado, raw	0	63105010.0
63107010	BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
63123000	GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
63143650	PLUM, PICKLED	Plum_pickled	Plum, pickled	0	63143650.0
63200200	BERRIES, FROZEN, NFS	Berries_frozen_NFS	Berries, frozen, NFS	0	63200200.0
63201010	BLACKBERRIES, RAW	Blackberries_raw	Blackberries, raw	0	63201010.0
63203010	BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
63223020	STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
63223620	STRAWBERRIES, FROZEN, W/ SUGAR	Strawberries_frozen_with_sugar	Strawberries, frozen, with sugar	0	63223620.0
63311000	FRUIT SALAD, FRESH OR RAW, (EXCL CITRUS), NO DRSG	Fruit_salad_fresh_or_raw_excluding_citrus_fruits_no_dressing	Fruit salad, fresh or raw, (excluding citrus fruits), no dressing	0	63311000.0
63311050	FRUIT SALAD, FRESH OR RAW, (INCL CITRUS), NO DRSG	Fruit_salad_fresh_or_raw_including_citrus_fruits_no_dressing	Fruit salad, fresh or raw, (including citrus fruits), no dressing	0	63311050.0
63401010	APPLE SALAD W/ DRESSING (INCLUDE WALDORF SALAD)	Apple_salad_with_dressing	Apple salad with dressing	0	63401010.0
63409010	GUACAMOLE, NFS	Guacamole_NFS	Guacamole, NFS	0	63409010.0
64104010	APPLE JUICE	Apple_juice	Apple juice	0	64104010.0
64401000	VINEGAR	Vinegar	Vinegar	0	64401000.0
71201050	WHITE POTATO, CHIPS, REDUCED FAT	White_potato_chips_reduced_fat	White potato, chips, reduced fat	0	71201050.0
71220000	VEGETABLE CHIPS	Vegetable_chips	Vegetable chips	0	71220000.0
71401000	WHITE POTATO, FRENCH FRIES, NS AS TO FROM FRESH/FRZ	White_potato_french_fries_NS_as_to_from_fresh_or_frozen	White potato, french fries, NS as to from fresh or frozen	0	71401000.0
71401030	WHITE POTATO, FRENCH FRIES, FROM FROZEN, DEEP-FRIED	White_potato_french_fries_from_frozen_deep_fried	White potato, french fries, from frozen, deep fried	0	71401030.0
71508020	WHITE POTATO, BAKED, STUFFED W/ CHEESE, PEEL EATEN	White_potato_stuffed_baked_peel_eaten_stuffed_with_cheese	White potato, stuffed, baked, peel eaten, stuffed with cheese	0	71508020.0
71508030	WHITE POTATO, BAKED, STUFFED W/ CHILI, PEEL EATEN	White_potato_stuffed_baked_peel_eaten_stuffed_with_chili	White potato, stuffed, baked, peel eaten, stuffed with chili	0	71508030.0
71801000	POTATO SOUP, NS AS TO MADE W/MILK OR WATER	Potato_soup_NS_as_to_made_with_milk_or_water	Potato soup, NS as to made with milk or water	0	71801000.0
72116000	ENDIVE, CHICORY, ESCAROLE OR ROMAINE LETTUCE, RAW	Endive_chicory_escarole_or_romaine_lettuce_raw	Endive, chicory, escarole, or romaine lettuce, raw	0	72116000.0
72125100	SPINACH, RAW	Spinach_raw	Spinach, raw	0	72125100.0
72125211	SPINACH,COOKED,FROM FRESH,FAT NOT ADDED	Spinach_cooked_from_fresh_fat_not_added_in_cooking	Spinach, cooked, from fresh, fat not added in cooking	0	72125211.0
72201230	BROCCOLI, COOKED, NS AS TO FORM, W/ CHEESE SAUCE	Broccoli_cooked_NS_as_to_form_with_cheese_sauce	Broccoli, cooked, NS as to form, with cheese sauce	0	72201230.0
72202020	BROCCOLI CASSEROLE (BROC,RICE,CHEESE,MUSHROOM SCE)	Broccoli_casserole_broccoli_rice_cheese_and_mushroom_sauce_	Broccoli casserole (broccoli, rice, cheese, and mushroom sauce)	0	72202020.0
73101010	CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
73102211	CARROTS, COOKED, FROM FRESH, FAT NOT ADDED	Carrots_cooked_from_fresh_fat_not_added_in_cooking	Carrots, cooked, from fresh, fat not added in cooking	0	73102211.0
73402010	SWEETPOTATO, BAKED, PEEL EATEN, NO FAT ADDED	Sweetpotato_baked_peel_eaten_fat_not_added_in_cooking	Sweetpotato, baked, peel eaten, fat not added in cooking	0	73402010.0
74101000	TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
74201001	TOMATOES, COOKED, FROM FRESH, NS AS TO METHOD	Tomatoes_cooked_from_fresh_NS_as_to_method	Tomatoes, cooked, from fresh, NS as to method	0	74201001.0
74202051	TOMATOES, RED, FROM FRESH, FRIED	Tomatoes_red_from_fresh_fried	Tomatoes, red, from fresh, fried	0	74202051.0
74401010	TOMATO CATSUP	Tomato_catsup	Tomato catsup	0	74401010.0
74402150	SALSA, RED, CKD, NOT HOM (INCL TACO, CREOLE, PICANTE SAUCES)	Salsa_red_cooked_not_homemade	Salsa, red, cooked, not homemade	0	74402150.0
74402350	GREEN TOMATO-CHILE SAUCE, COOKED	Green_tomato_chile_sauce_cooked_Salsa_verde_NFS_	Green tomato-chile sauce, cooked (Salsa verde, NFS)	0	74402350.0
74406100	STEAK SAUCE, TOMATO-BASE (INCLUDE A-1)	Steak_sauce_tomato_base	Steak sauce, tomato-base	0	74406100.0
75100250	RAW VEGETABLE, NFS	Raw_vegetable_NFS	Raw vegetable, NFS	0	75100250.0
75103000	CABBAGE, GREEN, RAW	Cabbage_green_raw	Cabbage, green, raw	0	75103000.0
75105000	CABBAGE, RED, RAW	Cabbage_red_raw	Cabbage, red, raw	0	75105000.0
75107000	CAULIFLOWER, RAW	Cauliflower_raw	Cauliflower, raw	0	75107000.0
75109550	CILANTRO, RAW	Cilantro_raw	Cilantro, raw	0	75109550.0
75111000	CUCUMBER, RAW (INCLUDE CUCUMBER, NFS)	Cucumber_raw	Cucumber, raw	0	75111000.0
75113000	LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
75113060	LETTUCE, BOSTON, RAW	Lettuce_Boston_raw	Lettuce, Boston, raw	0	75113060.0
75113080	LETTUCE, ARUGULA, RAW	Lettuce_arugula_raw	Lettuce, arugula, raw	0	75113080.0
75114000	MIXED SALAD GREENS, RAW	Mixed_salad_greens_raw	Mixed salad greens, raw	0	75114000.0
75122100	PEPPER, SWEET, GREEN, RAW	Pepper_sweet_green_raw	Pepper, sweet, green, raw	0	75122100.0
75122200	PEPPER, SWEET, RED, RAW	Pepper_sweet_red_raw	Pepper, sweet, red, raw	0	75122200.0
75124000	PEPPER, BANANA, RAW	Pepper_banana_raw	Pepper, banana, raw	0	75124000.0
75127500	SEAWEED, RAW (INCLUDE BLANCHED)	Seaweed_raw	Seaweed, raw	0	75127500.0
75128000	SQUASH, SUMMER, YELLOW, RAW	Squash_summer_yellow_raw	Squash, summer, yellow, raw	0	75128000.0
75132000	MIXED VEGETABLE JUICE (OTHER THAN TOMATO)	Mixed_vegetable_juice_vegetables_other_than_tomato_	Mixed vegetable juice (vegetables other than tomato)	0	75132000.0
75140500	BROCCOLI SALAD W/CAULIFLOWER,CHEESE,BACON,DRESSING	Broccoli_salad_with_cauliflower_cheese_bacon_bits_and_dressing	Broccoli salad with cauliflower, cheese, bacon bits, and dressing	0	75140500.0
75141000	CABBAGE SALAD OR COLESLAW, W/ DRESSING	Cabbage_salad_or_coleslaw_with_dressing	Cabbage salad or coleslaw, with dressing	0	75141000.0
75200110	VEGETABLES, NS AS TO TYPE, NO FAT ADDED	Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking	Vegetables, NS as to type, cooked, fat not added in cooking	0	75200110.0
75207011	BEAN SPROUTS, COOKED, FROM FRESH, FAT NOT ADDED	Bean_sprouts_cooked_from_fresh_fat_not_added_in_cooking	Bean sprouts, cooked, from fresh, fat not added in cooking	0	75207011.0
75210010	CABBAGE, CHINESE, COOKED, FAT NOT ADDED	Cabbage_Chinese_cooked_fat_not_added_in_cooking	Cabbage, Chinese, cooked, fat not added in cooking	0	75210010.0
75211010	CABBAGE, GREEN, COOKED, NS FAT	Cabbage_green_cooked_NS_as_to_fat_added_in_cooking	Cabbage, green, cooked, NS as to fat added in cooking	0	75211010.0
75211020	CABBAGE, GREEN, COOKED, FAT NOT ADDED	Cabbage_green_cooked_fat_not_added_in_cooking	Cabbage, green, cooked, fat not added in cooking	0	75211020.0
75215010	CELERY, COOKED, FAT NOT ADDED	Celery_cooked_fat_not_added_in_cooking	Celery, cooked, fat not added in cooking	0	75215010.0
75216000	CORN, COOKED, NS FORM, NS COLOR. NS FAT ADDED	Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking	Corn, cooked, NS as to form, NS as to color, NS as to fat added in cooking	0	75216000.0
75217400	GARLIC, COOKED	Garlic_cooked	Garlic, cooked	0	75217400.0
75221000	ONIONS, MATURE, COOKED, NS FORM, NS AS TO ADDED FAT	Onions_mature_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Onions, mature, cooked, NS as to form, NS as to fat added in cooking	0	75221000.0
75224022	PEAS, GREEN, COOKED, FROM FROZ, FAT NOT ADDED	Peas_green_cooked_from_frozen_fat_not_added_in_cooking	Peas, green, cooked, from frozen, fat not added in cooking	0	75224022.0
