"Sample"	"vvkaj.00037"	"vvkaj.00002"	"vvkaj.00023"	"vvkaj.00029"	"vvkaj.00044"	"vvkaj.00045"	"vvkaj.00022"	"vvkaj.00024"	"vvkaj.00003"	"vvkaj.00016"	"vvkaj.00032"	"vvkaj.00038"	"vvkaj.00039"	"vvkaj.00007"	"vvkaj.00034"	"vvkaj.00004"	"vvkaj.00005"	"vvkaj.00011"	"vvkaj.00030"	"vvkaj.00010"	"vvkaj.00018"	"vvkaj.00033"	"vvkaj.00009"	"vvkaj.00026"	"vvkaj.00008"	"vvkaj.00031"	"vvkaj.00012"	"vvkaj.00027"	"vvkaj.00042"	"vvkaj.00025"	"vvkaj.00041"	"vvkaj.00006"	"vvkaj.00015"	"vvkaj.00013"	"vvkaj.00043"	"vvkaj.00028"	"vvkaj.00040"	"vvkaj.00014"	"vvkaj.00001"	"vvkaj.00021"	"vvkaj.00036"	"vvkaj.00019"	"vvkaj.00020"	"vvkaj.00035"	"vvkaj.00017"
"vvkaj.00032"	0.919354838709677	0.915492957746479	0.956521739130435	0.915254237288136	0.901639344262295	1	0.941176470588235	0.905660377358491	0.84	0.847826086956522	0	0.944444444444444	0.846153846153846	0.833333333333333	0.883720930232558	0.918032786885246	0.854545454545454	0.96078431372549	1	1	0.982142857142857	0.92156862745098	0.952380952380952	0.964912280701754	0.951219512195122	0.941176470588235	0.968253968253968	0.916666666666667	0.943396226415094	0.959183673469388	0.979166666666667	0.867924528301887	1	1	0.952380952380952	1	0.96078431372549	0.947368421052632	0.890909090909091	0.896551724137931	0.857142857142857	0.976744186046512	0.9375	0.980392156862745	0.98
"vvkaj.00038"	0.978260869565217	1	0.962962962962963	0.952380952380952	1	1	0.9375	0.972972972972973	0.944444444444444	0.9	0.944444444444444	0	0.857142857142857	0.971428571428571	1	1	1	1	1	1	1	1	0.956521739130435	1	1	0.980392156862745	1	1	1	1	1	1	1	1	0.977777777777778	0.970588235294118	1	0.974358974358974	1	1	1	1	1	1	0.966666666666667
"vvkaj.00039"	0.767857142857143	0.887323943661972	0.936170212765957	1	0.954545454545455	0.985915492957746	0.782608695652174	0.888888888888889	0.928571428571429	0.9	0.846153846153846	0.857142857142857	0	0.905660377358491	0.958333333333333	0.953846153846154	0.916666666666667	1	0.945945945945946	0.934426229508197	0.982758620689655	0.903846153846154	1	0.910714285714286	0.953488372093023	0.972222222222222	0.936507936507937	0.941176470588235	0.945454545454545	1	0.9375	0.892857142857143	1	1	1	0.982142857142857	0.962264150943396	0.966666666666667	0.983870967741935	0.935483870967742	1	0.977777777777778	0.980769230769231	0.981132075471698	0.872340425531915
"vvkaj.00007"	0.859649122807018	0.928571428571429	0.954545454545455	0.966666666666667	0.968253968253968	1	0.893617021276596	0.88	0.943396226415094	0.959183673469388	0.833333333333333	0.971428571428571	0.905660377358491	0	1	0.950819672131147	0.929824561403509	0.959183673469388	0.972222222222222	0.983333333333333	0.962264150943396	0.94	1	1	0.948717948717949	0.888888888888889	0.983870967741935	0.958333333333333	1	0.934782608695652	0.978260869565217	0.925925925925926	1	1	0.933333333333333	1	0.98	0.925925925925926	0.982758620689655	0.949152542372881	1	0.95	0.979166666666667	0.979591836734694	0.934782608695652
"vvkaj.00034"	1	0.969230769230769	1	1	1	1	1	1	0.956521739130435	0.925	0.883720930232558	1	0.958333333333333	1	0	0.962962962962963	1	1	0.984615384615385	0.94	0.931818181818182	1	0.9375	0.911111111111111	1	0.983606557377049	0.942307692307692	1	1	1	0.916666666666667	0.979591836734694	1	0.957446808510638	0.981818181818182	1	0.951219512195122	1	0.959183673469388	0.961538461538462	0.848484848484849	0.96969696969697	0.921052631578947	1	0.948717948717949
"vvkaj.00004"	0.943661971830986	0.9375	0.901960784313726	1	0.986486486486487	0.931506849315068	0.949152542372881	0.96875	0.96875	0.910714285714286	0.918032786885246	1	0.953846153846154	0.950819672131147	0.962962962962963	0	0.836065573770492	0.983333333333333	0.95	0.971014492753623	0.934426229508197	0.967213114754098	0.96	1	0.959183673469388	0.904109589041096	0.893939393939394	0.96551724137931	0.984126984126984	1	0.982142857142857	0.9375	1	1	0.986301369863014	1	0.983333333333333	0.96969696969697	0.938461538461538	0.8	0.962962962962963	0.980392156862745	0.982758620689655	0.983050847457627	0.982758620689655
"vvkaj.00005"	0.925373134328358	0.738461538461539	0.96078431372549	0.970149253731343	0.956521739130435	0.986486486486487	0.886792452830189	0.913793103448276	0.95	0.925925925925926	0.854545454545454	1	0.916666666666667	0.929824561403509	1	0.836065573770492	0	1	0.974683544303797	0.985074626865672	0.966666666666667	0.846153846153846	1	1	0.956521739130435	0.915492957746479	0.985507246376812	0.982142857142857	0.966101694915254	1	1	0.75	1	1	0.985714285714286	1	1	1	0.88135593220339	0.954545454545455	0.96078431372549	1	1	0.982142857142857	0.962962962962963
"vvkaj.00011"	0.966666666666667	1	0.976190476190476	1	1	0.968253968253968	1	1	0.895833333333333	1	0.96078431372549	1	1	0.959183673469388	1	0.983333333333333	1	0	0.985714285714286	0.925925925925926	0.980392156862745	1	0.945945945945946	0.941176470588235	1	1	0.888888888888889	0.931818181818182	0.914893617021277	0.977777777777778	0.952380952380952	1	0.964912280701754	1	1	1	0.956521739130435	0.981481481481482	0.962962962962963	1	0.976190476190476	0.945945945945946	0.954545454545455	1	1
"vvkaj.00030"	0.9375	0.908045977011494	1	0.757575757575758	0.73134328358209	0.686567164179104	0.941176470588235	0.958904109589041	0.944444444444444	0.985714285714286	1	1	0.945945945945946	0.972222222222222	0.984615384615385	0.95	0.974683544303797	0.985714285714286	0	0.905405405405405	0.943661971830986	0.971830985915493	0.966666666666667	1	1	0.902439024390244	1	1	0.972222222222222	0.954545454545455	1	0.973684210526316	0.891891891891892	0.815384615384615	0.746268656716418	0.841269841269841	1	0.885714285714286	0.987179487179487	0.987654320987654	1	0.949152542372881	0.954545454545455	0.970588235294118	1
"vvkaj.00010"	0.892307692307692	0.891891891891892	1	0.921875	0.925373134328358	0.880597014925373	0.982758620689655	1	0.983870967741935	0.982456140350877	1	1	0.934426229508197	0.983333333333333	0.94	0.971014492753623	0.985074626865672	0.925925925925926	0.905405405405405	0	0.949152542372881	0.983050847457627	1	0.896551724137931	1	0.945205479452055	0.870967741935484	0.944444444444444	0.983333333333333	0.857142857142857	0.897959183673469	1	1	1	0.985714285714286	1	1	1	1	1	1	1	0.981818181818182	0.963636363636364	0.962962962962963
"vvkaj.00018"	0.984615384615385	0.958904109589041	1	1	1	1	0.94	1	0.963636363636364	0.938775510204082	0.982142857142857	1	0.982758620689655	0.962264150943396	0.931818181818182	0.934426229508197	0.966666666666667	0.980392156862745	0.943661971830986	0.949152542372881	0	0.961538461538462	1	1	1	0.924242424242424	0.967741935483871	0.98	0.981481481481482	1	0.978723404255319	0.886792452830189	1	1	0.968253968253968	1	0.980392156862745	1	0.909090909090909	0.932203389830508	0.906976744186046	0.951219512195122	0.958333333333333	0.891304347826087	0.888888888888889
"vvkaj.00033"	0.814814814814815	0.825396825396825	0.953488372093023	0.983333333333333	0.896551724137931	0.969230769230769	0.891304347826087	0.9	0.942307692307692	0.936170212765957	0.92156862745098	1	0.903846153846154	0.94	1	0.967213114754098	0.846153846153846	1	0.971830985915493	0.983050847457627	0.961538461538462	0	1	1	0.974358974358974	0.938461538461538	0.966666666666667	0.979166666666667	1	0.978723404255319	0.977777777777778	0.903846153846154	0.966101694915254	1	1	1	0.979591836734694	0.963636363636364	0.862745098039216	0.910714285714286	0.928571428571429	0.975	0.978723404255319	0.911111111111111	0.956521739130435
"vvkaj.00009"	1	1	1	0.936170212765957	0.96078431372549	0.962962962962963	1	0.926829268292683	1	1	0.952380952380952	0.956521739130435	1	1	0.9375	0.96	1	0.945945945945946	0.966666666666667	1	1	1	0	0.953488372093023	0.925925925925926	1	0.98	1	1	1	1	1	0.863636363636364	0.953488372093023	0.96	0.948717948717949	0.973684210526316	0.954545454545455	0.931818181818182	0.979591836734694	0.9375	1	1	1	1
"vvkaj.00026"	0.96969696969697	0.973684210526316	1	1	1	0.985714285714286	1	0.982758620689655	1	1	0.964912280701754	1	0.910714285714286	1	0.911111111111111	1	1	0.941176470588235	1	0.896551724137931	1	1	0.953488372093023	0	1	1	0.918032786885246	0.895833333333333	0.903846153846154	0.938775510204082	0.780487804878049	1	1	1	1	0.981818181818182	0.92	1	0.966666666666667	1	0.957446808510638	1	1	1	0.938775510204082
"vvkaj.00008"	0.938775510204082	0.966666666666667	0.862068965517241	1	0.96	1	0.945945945945946	0.868421052631579	1	0.972972972972973	0.951219512195122	1	0.953488372093023	0.948717948717949	1	0.959183673469388	0.956521739130435	1	1	1	1	0.974358974358974	0.925925925925926	1	0	0.944444444444444	1	0.972222222222222	1	1	1	1	1	1	1	0.974358974358974	0.944444444444444	1	0.977777777777778	1	1	1	1	1	1
"vvkaj.00031"	0.905405405405405	0.8625	0.966666666666667	0.96	0.961538461538462	0.936708860759494	0.885245901639344	0.941176470588235	0.971428571428571	0.984848484848485	0.941176470588235	0.980392156862745	0.972222222222222	0.888888888888889	0.983606557377049	0.904109589041096	0.915492957746479	1	0.902439024390244	0.945205479452055	0.924242424242424	0.938461538461538	1	1	0.944444444444444	0	0.974025974025974	0.984615384615385	0.970588235294118	0.984375	1	0.942857142857143	0.987012987012987	0.986111111111111	0.933333333333333	1	0.984848484848485	0.972222222222222	0.943661971830986	1	0.949152542372881	1	1	0.952380952380952	0.916666666666667
"vvkaj.00012"	0.986301369863014	0.923076923076923	1	1	0.986301369863014	0.959459459459459	0.966101694915254	1	0.984375	0.96551724137931	0.968253968253968	1	0.936507936507937	0.983870967741935	0.942307692307692	0.893939393939394	0.985507246376812	0.888888888888889	1	0.870967741935484	0.967741935483871	0.966666666666667	0.98	0.918032786885246	1	0.974025974025974	0	0.927272727272727	0.967213114754098	0.945454545454545	0.923076923076923	0.984848484848485	0.985714285714286	1	1	1	0.947368421052632	1	0.903225806451613	0.816666666666667	0.981481481481482	0.9375	0.982456140350877	0.982758620689655	0.945454545454545
"vvkaj.00027"	0.966101694915254	0.971014492753623	0.95	1	1	0.967741935483871	0.956521739130435	0.980392156862745	0.980392156862745	0.931818181818182	0.916666666666667	1	0.941176470588235	0.958333333333333	1	0.96551724137931	0.982142857142857	0.931818181818182	1	0.944444444444444	0.98	0.979166666666667	1	0.895833333333333	0.972222222222222	0.984615384615385	0.927272727272727	0	0.958333333333333	0.953488372093023	0.925	0.961538461538462	1	1	1	1	0.978260869565217	1	0.981481481481482	0.982456140350877	1	0.972972972972973	0.977272727272727	0.977777777777778	0.977272727272727
"vvkaj.00042"	0.951612903225806	0.986486486486487	1	1	0.951612903225806	0.9375	0.96	0.981818181818182	1	0.959183673469388	0.943396226415094	1	0.945454545454545	1	1	0.984126984126984	0.966101694915254	0.914893617021277	0.972222222222222	0.983333333333333	0.981481481481482	1	1	0.903846153846154	1	0.970588235294118	0.967213114754098	0.958333333333333	0	0.957446808510638	0.880952380952381	0.925925925925926	1	1	1	1	0.891304347826087	1	1	1	1	1	1	1	1
"vvkaj.00025"	1	0.955223880597015	1	0.903846153846154	0.947368421052632	0.95	1	1	1	1	0.959183673469388	1	1	0.934782608695652	1	1	1	0.977777777777778	0.954545454545455	0.857142857142857	1	0.978723404255319	1	0.938775510204082	1	0.984375	0.945454545454545	0.953488372093023	0.957446808510638	0	0.95	1	1	1	0.964912280701754	1	0.954545454545455	0.94	1	1	1	1	1	0.953488372093023	1
"vvkaj.00041"	1	0.953846153846154	1	1	1	1	0.977272727272727	0.979166666666667	0.979166666666667	0.952380952380952	0.979166666666667	1	0.9375	0.978260869565217	0.916666666666667	0.982142857142857	1	0.952380952380952	1	0.897959183673469	0.978723404255319	0.977777777777778	1	0.780487804878049	1	1	0.923076923076923	0.925	0.880952380952381	0.95	0	0.98	1	1	1	1	0.952380952380952	1	0.980392156862745	0.981481481481482	1	0.970588235294118	0.95	0.976190476190476	0.923076923076923
"vvkaj.00006"	0.887096774193548	0.82089552238806	1	0.952380952380952	0.970149253731343	1	0.943396226415094	0.96551724137931	0.888888888888889	0.981481481481482	0.867924528301887	1	0.892857142857143	0.925925925925926	0.979591836734694	0.9375	0.75	1	0.973684210526316	1	0.886792452830189	0.903846153846154	1	1	1	0.942857142857143	0.984848484848485	0.961538461538462	0.925925925925926	1	0.98	0	1	1	1	1	0.981481481481482	0.966666666666667	0.932203389830508	0.9	1	0.930232558139535	0.94	0.981132075471698	0.94
"vvkaj.00015"	0.942028985507246	1	0.961538461538462	0.852459016393443	0.82258064516129	0.882352941176471	1	1	1	1	1	1	1	1	1	1	1	0.964912280701754	0.891891891891892	1	1	0.966101694915254	0.863636363636364	1	1	0.987012987012987	0.985714285714286	1	1	1	1	1	0	0.796296296296296	0.819672131147541	0.78	1	0.9	1	1	1	0.91304347826087	0.924528301886792	0.964285714285714	1
"vvkaj.00013"	0.985074626865672	1	1	0.859649122807018	0.827586206896552	0.775862068965517	1	0.927272727272727	0.964912280701754	1	1	1	1	1	0.957446808510638	1	1	1	0.815384615384615	1	1	1	0.953488372093023	1	1	0.986111111111111	1	1	1	1	1	1	0.796296296296296	0	0.824561403508772	0.755555555555556	0.981132075471698	0.803921568627451	1	0.984375	1	0.928571428571429	0.938775510204082	1	1
"vvkaj.00043"	0.972602739726027	1	1	0.779661016949153	0.863636363636364	0.852941176470588	0.931034482758621	1	1	1	0.952380952380952	0.977777777777778	1	0.933333333333333	0.981818181818182	0.986301369863014	0.985714285714286	1	0.746268656716418	0.985714285714286	0.968253968253968	1	0.96	1	1	0.933333333333333	1	1	1	0.964912280701754	1	1	0.819672131147541	0.824561403508772	0	0.714285714285714	1	0.763636363636364	1	1	1	0.938775510204082	0.946428571428571	0.947368421052632	0.946428571428571
"vvkaj.00028"	0.984126984126984	1	0.953488372093023	0.826923076923077	0.857142857142857	0.824561403508772	1	1	1	1	1	0.970588235294118	0.982142857142857	1	1	1	1	1	0.841269841269841	1	1	1	0.948717948717949	0.981818181818182	0.974358974358974	1	1	1	1	1	1	1	0.78	0.755555555555556	0.714285714285714	0	0.979591836734694	0.882352941176471	1	1	1	0.921052631578947	0.933333333333333	0.934782608695652	1
"vvkaj.00040"	1	0.985915492957746	0.951219512195122	1	1	0.968253968253968	0.979166666666667	1	0.96078431372549	0.978723404255319	0.96078431372549	1	0.962264150943396	0.98	0.951219512195122	0.983333333333333	1	0.956521739130435	1	1	0.980392156862745	0.979591836734694	0.973684210526316	0.92	0.944444444444444	0.984848484848485	0.947368421052632	0.978260869565217	0.891304347826087	0.954545454545455	0.952380952380952	0.981481481481482	1	0.981132075471698	1	0.979591836734694	0	1	0.962962962962963	0.982758620689655	0.976190476190476	0.973684210526316	0.977777777777778	0.978260869565217	0.954545454545455
"vvkaj.00014"	0.954545454545455	1	0.936170212765957	0.842105263157895	0.868852459016393	0.875	0.923076923076923	0.909090909090909	0.96551724137931	1	0.947368421052632	0.974358974358974	0.966666666666667	0.925925925925926	1	0.96969696969697	1	0.981481481481482	0.885714285714286	1	1	0.963636363636364	0.954545454545455	1	1	0.972222222222222	1	1	1	0.94	1	0.966666666666667	0.9	0.803921568627451	0.763636363636364	0.882352941176471	1	0	1	0.96875	1	0.930232558139535	0.94	1	0.94
"vvkaj.00001"	1	0.933333333333333	1	0.969230769230769	1	0.971830985915493	0.924528301886792	0.983333333333333	0.929824561403509	0.923076923076923	0.890909090909091	1	0.983870967741935	0.982758620689655	0.959183673469388	0.938461538461538	0.88135593220339	0.962962962962963	0.987179487179487	1	0.909090909090909	0.862745098039216	0.931818181818182	0.966666666666667	0.977777777777778	0.943661971830986	0.903225806451613	0.981481481481482	1	1	0.980392156862745	0.932203389830508	1	1	1	1	0.962962962962963	1	0	0.953125	0.840909090909091	0.931818181818182	0.981132075471698	0.9	0.897959183673469
"vvkaj.00021"	0.957142857142857	0.893333333333333	1	0.985507246376812	0.893939393939394	0.986666666666667	0.983050847457627	0.933333333333333	0.984126984126984	0.946428571428571	0.896551724137931	1	0.935483870967742	0.949152542372881	0.961538461538462	0.8	0.954545454545455	1	0.987654320987654	1	0.932203389830508	0.910714285714286	0.979591836734694	1	1	1	0.816666666666667	0.982456140350877	1	1	0.981481481481482	0.9	1	0.984375	1	1	0.982758620689655	0.96875	0.953125	0	0.92	0.979591836734694	0.982142857142857	0.982456140350877	0.982142857142857
"vvkaj.00036"	1	0.969230769230769	1	1	1	1	0.926829268292683	1	0.978723404255319	0.976190476190476	0.857142857142857	1	1	1	0.848484848484849	0.962962962962963	0.96078431372549	0.976190476190476	1	1	0.906976744186046	0.928571428571429	0.9375	0.957446808510638	1	0.949152542372881	0.981481481481482	1	1	1	1	1	1	1	1	1	0.976190476190476	1	0.840909090909091	0.92	0	1	0.975	0.8	0.861111111111111
"vvkaj.00019"	0.980769230769231	0.983870967741935	1	0.936170212765957	0.94	0.943396226415094	0.974358974358974	1	0.976744186046512	0.973684210526316	0.976744186046512	1	0.977777777777778	0.95	0.96969696969697	0.980392156862745	1	0.945945945945946	0.949152542372881	1	0.951219512195122	0.975	1	1	1	1	0.9375	0.972972972972973	1	1	0.970588235294118	0.930232558139535	0.91304347826087	0.928571428571429	0.938775510204082	0.921052631578947	0.973684210526316	0.930232558139535	0.931818181818182	0.979591836734694	1	0	0.678571428571429	0.972972972972973	0.972222222222222
"vvkaj.00020"	0.983050847457627	0.955223880597015	1	0.944444444444444	0.947368421052632	0.95	0.978260869565217	1	0.813953488372093	0.904761904761905	0.9375	1	0.980769230769231	0.979166666666667	0.921052631578947	0.982758620689655	1	0.954545454545455	0.954545454545455	0.981818181818182	0.958333333333333	0.978723404255319	1	1	1	1	0.982456140350877	0.977272727272727	1	1	0.95	0.94	0.924528301886792	0.938775510204082	0.946428571428571	0.933333333333333	0.977777777777778	0.94	0.981132075471698	0.982142857142857	0.975	0.678571428571429	0	0.928571428571429	0.976744186046512
"vvkaj.00035"	1	0.890625	1	0.945454545454545	0.966101694915254	0.967741935483871	0.933333333333333	1	0.893617021276596	0.978260869565217	0.980392156862745	1	0.981132075471698	0.979591836734694	1	0.983050847457627	0.982142857142857	1	0.970588235294118	0.963636363636364	0.891304347826087	0.911111111111111	1	1	1	0.952380952380952	0.982758620689655	0.977777777777778	1	0.953488372093023	0.976190476190476	0.981132075471698	0.964285714285714	1	0.947368421052632	0.934782608695652	0.978260869565217	1	0.9	0.982456140350877	0.8	0.972972972972973	0.928571428571429	0	0.846153846153846
"vvkaj.00017"	0.983050847457627	0.955223880597015	1	1	1	1	0.880952380952381	0.98	0.98	0.954545454545455	0.98	0.966666666666667	0.872340425531915	0.934782608695652	0.948717948717949	0.982758620689655	0.962962962962963	1	1	0.962962962962963	0.888888888888889	0.956521739130435	1	0.938775510204082	1	0.916666666666667	0.945454545454545	0.977272727272727	1	1	0.923076923076923	0.94	1	1	0.946428571428571	1	0.954545454545455	0.94	0.897959183673469	0.982142857142857	0.861111111111111	0.972222222222222	0.976744186046512	0.846153846153846	0
