Variables	Min	FirstQu	Median	Mean	ThirdQu	Max	SD
POTA	483	1843.5	2407.75	2525.84713297084	3076.25	7730	945.793835311199
SELE	17.45	77.75	105.35	113.076828966881	138.25	383.1	48.9019854961678
CAFF	0	23.5	87	132.428200692042	183.5	1358	156.879132686631
THEO	0	0	7.5	29.093302026693	37.5	787.5	52.8674556660285
ALCO	0	0	0	7.15297825012358	3.85	427.45	19.2422966566113
MOIS	427.025	1882.94875	2536.1125	2760.77790286703	3413.6625	11728.54	1223.33857448252
S040	0	0.198	0.37725	0.460773232822541	0.624	3.0825	0.366868627592053
S060	0	0.132	0.2465	0.296872466633712	0.402375	2.162	0.233192051596444
S080	0	0.113	0.2055	0.259815249629263	0.332875	3.847	0.237111428874937
S100	0.002	0.229	0.409	0.485651507661888	0.649375	3.684	0.361915660099035
S120	0.004	0.300125	0.5605	0.869322170044488	1.005875	25.2065	1.19103863683674
S140	0.0445	1.066	1.8395	2.11232995551162	2.789	13.2145	1.43483330778858
S160	2.206	9.125875	12.88475	13.9906683143846	17.574125	43.474	6.60898968313141
S180	0.5155	3.8095	5.5285	6.07304560059318	7.725375	20.45	3.09304831734138
M161	0.0665	0.671	0.99925	1.12058910034602	1.4245	5.151	0.628883813069628
M181	3.684	17.065375	23.9445	25.8042742214533	32.1235	98.2125	12.1033020651789
M201	0.0075	0.165	0.256	0.30356549678695	0.385375	2.0075	0.206763003138463
M221	0	0.0045	0.0135	0.0292200939199209	0.0315	1.331	0.0654578110883317
P182	1.145	10.237125	14.56725	16.1045768660405	20.27525	72.9335	8.22995127662359
P183	0.162	1.055875	1.5195	1.74010590706871	2.184375	16.064	1.0405867624103
P184	0	0	0.0015	0.0116188828472566	0.005	0.3905	0.0278145248329214
P204	0	0.0835	0.1365	0.157531512605042	0.2085	1.0925	0.105848301124592
P205	0	0.004	0.008	0.0314335145823035	0.017875	1.254	0.0781477185357437
P225	0	0.0095	0.016	0.0235354671280277	0.027	0.631	0.0301844009700405
P226	0	0.006	0.0245	0.0683132723677706	0.063	1.8165	0.140918791697442
F_CITMLB	0	0	0	0.229509775580821	0.2592	6.4387	0.532875974321156
F_OTHER	0	0	0.2013	0.493495168067227	0.7832625	5.72251	0.693052549176039
F_JUICE	0	0	0.006003	0.259053736282748	0.3295	4.2948	0.498524783399558
F_TOTAL	0	0.1098	0.70665375	0.982058679930796	1.464071875	9.4075715	1.06288749443073
V_DRKGR	0	0	0	0.154640808699951	0.16545	3.359083	0.331842293468762
V_REDOR_TOMATO	0	0.05815	0.189964	0.268688040904597	0.382526	2.896934	0.291387034632774
V_REDOR_OTHER	0	0	0.008333	0.0964411125803263	0.11441075	4.1576475	0.195378693928653
V_REDOR_TOTAL	0	0.11103125	0.27382	0.365129153484923	0.513585875	4.1576475	0.353951431440493
V_STARCHY_POTATO	0	0	0.17875	0.355279074023727	0.52	5.077437	0.490325415878634
V_STARCHY_OTHER	0	0	0	0.0892728886554622	0.08749675	3.1624	0.215157893979656
V_STARCHY_TOTAL	0	0	0.2868125	0.444551962679189	0.641475	5.5949	0.539356987062253
V_OTHER	0	0.1475015	0.368225	0.517097978868018	0.725685375	4.6257	0.520988812337282
V_TOTAL	0	0.760906125	1.2776915	1.48141990373208	1.994887375	9.4561915	0.984971710165329
V_LEGUMES	0	0	0	0.144899353311913	0.1919125	4.0719375	0.293568800911477
G_WHOLE	0	0	0.4634	0.906147963420662	1.309	13.56795	1.22912138446818
G_REFINED	0	3.1959495	4.95999575	5.54443117004449	7.24934375	31.5648	3.29312485820177
G_TOTAL	0	4.0440465	5.87378125	6.45057913297084	8.230206625	31.5648	3.37207266303917
PF_MEAT	0	0	0.983725	1.52785322812654	2.3331	19.8186	1.87241214801471
PF_CUREDMEAT	0	0	0.3956	0.875143420168067	1.28553	11.1315	1.25203519307128
PF_ORGAN	0	0	0	0.0218611910528917	0	6.886	0.235226857114381
PF_POULT	0	0	1.0584	1.61908300741473	2.4692335	16.124359	1.92910106467903
PF_SEAFD_HI	0	0	0	0.191156436727632	0	10.5213	0.790529151760591
PF_SEAFD_LOW	0	0	0	0.51804389532872	0.1708	21.3974	1.39370571889604
PF_MPS_TOTAL	0	2.61155125	4.1674	4.75314118005437	6.29673125	30.6141575	3.09547980173012
PF_EGGS	0	0.03444475	0.296204	0.605582434750371	0.982794375	7.902	0.748590510683871
PF_SOY	0	0	0	0.0778950625308947	0	5.928	0.340457177590417
PF_NUTSDS	0	0	0	0.64657754807217	0.6374325	20.32935	1.39467424732175
PF_LEGUMES	0	0	0	0.581797551655956	0.772875	16.3591925	1.17907035282254
PF_TOTAL	0	3.645248875	5.4128035	6.08319622614928	7.88513275	30.7785275	3.53613492272162
D_MILK	0	0.093890625	0.36487925	0.62166826384083	0.908265875	7.62805	0.743794191922181
D_YOGURT	0	0	0	0.0648247717498764	0	2.51125	0.187676892155433
D_CHEESE	0	0.076971875	0.425506	0.635871224048443	0.92531175	6.8890525	0.724598271741998
D_TOTAL	0	0.5628045	1.10851875	1.35394311468117	1.873170875	8.462675	1.08800135294344
OILS	0	14.87838075	23.57296875	26.6707542679189	35.095154375	125.537019	16.1416921073039
SOLID_FATS	0	17.888718125	28.75855875	32.3417236302521	42.678642625	129.643075	19.6241218947174
ADD_SUGARS	0	6.600071875	12.109881	15.1278309411765	20.32273525	90.8138725	11.9410515392851
A_DRINKS	0	0	0	0.511896401878398	0.2775	30.525	1.37614408838442
NoOfItems	3	11.5	15	15.3126544735541	18.5	42.5	5.10766631175877
SDDSRVYR	9	9	9	9	9	9	0
RIDSTATR	2	2	2	2	2	2	0
RIAGENDR	1	1	2	1.52521008403361	2	2	0.499425769500018
RIDAGEYR	18	33	48	48.5449826989619	63	80	18.2821271016095
RIDAGEMN	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
RIDRETH1	1	2	3	3.01903114186851	4	5	1.25996984307468
RIDRETH3	1	2	3	3.19797330696985	4	7	1.58784189206438
RIDEXMON	1	1	2	1.50444883835887	2	2	0.500042005876925
RIDEXAGM	216	222	227	227.429378531073	234	239	6.79545604849568
DMQMILIZ	1	2	2	1.90410281759763	2	2	0.294486581874788
DMQADFC	1	1	2	1.55154639175258	2	7	0.634839238159835
DMDBORN4	1	1	1	1.32797825012358	2	99	1.60328563000899
DMDCITZN	1	1	1	1.16588380716934	1	9	0.479472789254357
DMDYRSUS	1	4	6	7.87388120423108	7	99	14.8449492278926
DMDEDUC3	9	12	13	13.3924731182796	13	66	5.70080575735196
DMDEDUC2	1	3	4	3.56839378238342	5	5	1.25302888193826
DMDMARTL	1	1	1	2.55	5	6	1.87986907738844
RIDEXPRG	1	2	2	1.9696261682243	2	3	0.284513086418996
SIALANG	1	1	1	1.13198220464656	1	2	0.338513255878002
SIAPROXY	1	2	2	1.99728126544736	2	2	0.0520769942490687
SIAINTRP	1	2	2	1.97231833910035	2	2	0.164079372679044
FIALANG	1	1	1	1.11957349581112	1	2	0.324503325399398
FIAPROXY	1	2	2	1.999746128459	2	2	0.0159333468235727
FIAINTRP	1	2	2	1.97486671744097	2	2	0.156549744507934
MIALANG	1	1	1	1.09848290048856	1	2	0.298004788880481
MIAPROXY	1	2	2	1.99511442530213	2	2	0.0697349001324786
MIAINTRP	1	2	2	1.96168680894832	2	2	0.191975954516377
AIALANGA	1	1	1	1.16212871287129	1	3	0.408454657456124
DMDHHSIZ	1	2	3	3.24938210578349	4	7	1.68988655021554
DMDFMSIZ	1	2	3	3.08650519031142	4	7	1.74956983470919
DMDHHSZA	0	0	0	0.26890756302521	0	3	0.601898227484795
DMDHHSZB	0	0	0	0.60059317844785	1	4	0.996478171212879
DMDHHSZE	0	0	0	0.611468116658428	1	3	0.811418492630167
DMDHRGND	1	1	1	1.45773603559071	2	2	0.498272134899006
DMDHRAGE	18	38	51	51.4599604547701	64	80	16.5131929396309
DMDHRBR4	1	1	1	1.34110115236876	2	99	1.6308731557873
DMDHREDU	1	3	4	3.55595390524968	5	9	1.26548037998897
DMDHRMAR	1	1	1	2.61312779711586	4	99	4.5629703098228
DMDHSEDU	1	3	4	3.64227250842561	5	9	1.31414574290799
WTINT2YR	5330.958339	17442.94434925	25255.769907	42848.2653132734	47957.904047	233755.84185	41059.8335052864
WTMEC2YR	5470.040941	18216.65607625	26461.102256	44443.090216043	50705.63976175	242386.660766	42240.8411471616
SDMVPSU	1	1	1	1.48813643104301	2	2	0.499921019396196
SDMVSTRA	119	123	126	126.349480968858	130	133	4.17567959754676
INDHHIN2	1	6	8	11.1835748792271	14	99	14.2058104518681
INDFMIN2	1	5	8	10.8723026148769	14	99	14.4551526925163
INDFMPIR	0	1.15	2.11	2.50506648575305	3.98	5	1.60262274084927
Gender	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
AgeGroup	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
Gender_Age	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
BMDSTATS	1	1	1	1.07760751359367	1	3	0.386301675004964
BMXWT	32.4	66.7	78.7	82.0332178217822	93.725	198.9	21.5970131847366
BMIWT	1	3	3	3.1304347826087	4	4	0.967863055024125
BMXRECUM	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
BMIRECUM	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
BMXHEAD	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
BMIHEAD	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
BMXHT	136.5	159.1	166.3	166.434652485778	173.6	202.7	9.88234541554324
BMIHT	1	3	3	2.86206896551724	3	3	0.515761429555127
BMXBMI	14.5	24.5	28.5	29.5331847449232	33.4	64.6	7.04871743295445
BMDBMIC	1	2	2	2.63276836158192	3	4	0.882693268506139
BMXLEG	26	36	38.6	38.5877847309136	41.2	51.5	3.83279355475444
BMILEG	1	1	1	1	1	1	0
BMXARML	29.1	35.2	37.2	37.2121474517566	39	47.4	2.75611190331378
BMIARML	1	1	1	1	1	1	0
BMXARMC	17.1	29.6	32.7	33.2033877349159	36.4	58.4	5.25730246260262
BMIARMC	1	1	1	1	1	1	0
BMXWAIST	62.1	88.1	99	100.223628274839	110.2	171.6	17.0114826423277
BMIWAIST	Inf	NA	NA	NaN	NA	-Inf	NA
BMXSAD1	12.6	19.5	22.6	22.9171537484117	25.8	40.7	4.5767985461315
BMXSAD2	12.6	19.5	22.5	22.9137738246506	25.8	40.9	4.58923868499511
BMXSAD3	14.3	21.3	23.95	24.371	27	39.5	4.46631828187097
BMXSAD4	14.3	21.275	23.95	24.36	27	39.8	4.43970210418102
BMDAVSAD	12.6	19.5	22.6	22.9330368487929	25.9	40.8	4.58086316910761
BMDSADCM	1	1	1	1.35849056603774	1	5	1.02082808811583
DBQ095Z	1	1	1	2.78398418190806	4	99	9.34078344656095
DBD100	1	1	1	1.69604441360167	2	9	0.843896128424149
DRQSPREP	1	3	3	3.21749876421157	4	9	1.11452940481121
DRQSDIET	1	2	2	1.8413247652002	2	2	0.365418127256565
DRQSDT1	1	1	1	1	1	1	0
DRQSDT2	2	2	2	2	2	2	0
DRQSDT3	3	3	3	3	3	3	0
DRQSDT4	4	4	4	4	4	4	0
DRQSDT5	5	5	5	5	5	5	NA
DRQSDT6	6	6	6	6	6	6	0
DRQSDT7	7	7	7	7	7	7	0
DRQSDT8	8	8	8	8	8	8	0
DRQSDT9	9	9	9	9	9	9	0
DRQSDT10	10	10	10	10	10	10	0
DRQSDT11	11	11	11	11	11	11	0
DRQSDT12	12	12	12	12	12	12	0
DRQSDT91	91	91	91	91	91	91	0
DRD340	1	1	1	1.47095179233622	2	9	0.588346447204836
DRD350A	1	2	2	1.88305162174509	2	2	0.321432192068787
DRD350AQ	1	1	1	1.58984375	2	10	1.13056222999106
DRD350B	1	2	2	1.79396984924623	2	2	0.404544794631973
DRD350BQ	1	1	1	1.75609756097561	2	30	2.07694793799155
DRD350C	1	2	2	1.95979899497487	2	2	0.19647523760898
DRD350CQ	1	1	1	1.77272727272727	2	7	1.17176821613794
DRD350D	1	2	2	1.89858382823207	2	2	0.301947979304982
DRD350DQ	1	1	1	1.36486486486486	1	10	0.875627624799476
DRD350E	1	2	2	1.92964824120603	2	2	0.255797342111167
DRD350EQ	1	1	1	1.45454545454545	2	6	0.840874965182522
DRD350F	1	2	2	1.89081772498858	2	2	0.311939029422267
DRD350FQ	1	1	1	1.7489539748954	2	12	1.38863520219082
DRD350G	1	2	2	1.90726359068068	2	2	0.29012897348597
DRD350GQ	1	1	1	1.53694581280788	2	6	0.896839628267725
DRD350H	1	1	1	1.11877569666514	1	2	0.323598312503553
DRD350HQ	1	1	2	2.31570762052877	3	30	2.27227722925397
DRD350I	1	2	2	1.92919141160347	2	2	0.256563448145634
DRD350IQ	1	1	1	1.64516129032258	2	8	1.13241458772476
DRD350J	1	2	2	1.99588853357698	2	2	0.0640033877152435
DRD350JQ	1	1	1	1.44444444444444	2	3	0.726483157256779
DRD350K	2	2	2	2	2	2	0
DRD360	1	1	1	1.32509270704574	2	9	0.609742671281677
DRD370A	1	2	2	1.90381189882437	2	2	0.294901564138292
DRD370AQ	1	1	2	2.0962962962963	2	20	1.96388990399279
DRD370B	1	1	2	1.63341645885287	2	2	0.481957259279052
DRD370BQ	1	1	2	2.58697764820214	3	30	2.48408660970574
DRD370C	1	2	2	1.97185607410046	2	2	0.165413400191502
DRD370CQ	1	1	1	1.94936708860759	2	14	1.88038958168326
DRD370D	1	2	2	1.83220520128251	2	2	0.373750543712223
DRD370DQ	1	1	2	2.18683651804671	2	25	2.24914091704058
DRD370E	1	2	2	1.87281795511222	2	2	0.333236151774194
DRD370EQ	1	1	1	1.91036414565826	2	15	1.53894357886687
DRD370F	1	2	2	1.96188101175632	2	2	0.191517617867507
DRD370FQ	1	1	1	2.01869158878505	2	15	2.1011286652978
DRD370G	1	2	2	1.96793729960812	2	2	0.176198024253381
DRD370GQ	1	1	1	1.65555555555556	2	5	1.05106806150344
DRD370H	1	2	2	1.97292483078019	2	2	0.162331427053727
DRD370HQ	1	1	2	2.42105263157895	3	14	1.9749306006017
DRD370I	1	2	2	1.97969362308514	2	2	0.141071321638989
DRD370IQ	1	1	1	1.6140350877193	2	4	0.940258056616683
DRD370J	1	2	2	1.99893124332027	2	2	0.0326801914690693
DRD370JQ	1	1.5	2	2	2.5	3	1
DRD370K	1	2	2	1.96722479515497	2	2	0.178079443973011
DRD370KQ	1	1	2	2.3804347826087	2	30	3.30115661151087
DRD370L	1	2	2	1.99180619878874	2	2	0.0901640671579599
DRD370LQ	1	1	2	2.82608695652174	2.5	15	3.22845549778617
DRD370M	1	1	2	1.62522265764161	2	2	0.484151621426518
DRD370MQ	1	1	2	2.606463878327	3	30	2.52844447083206
DRD370N	1	2	2	1.9440684004275	2	2	0.229830532617264
DRD370NQ	1	1	2	2.3312101910828	3	16	2.12852583822655
DRD370O	1	2	2	1.98539365871037	2	2	0.119992189112513
DRD370OQ	1	1	1	1.70731707317073	2	6	1.12347457556957
DRD370P	1	2	2	1.99679372996081	2	2	0.0565431592316623
DRD370PQ	1	1	1	1.44444444444444	2	3	0.726483157256779
DRD370Q	1	2	2	1.9925187032419	2	2	0.0861856901632133
DRD370QQ	1	1	1	1.47619047619048	1	6	1.20909253653505
DRD370R	1	2	2	1.96294976843605	2	2	0.188918571420886
DRD370RQ	1	1	1	1.52884615384615	2	6	0.964986350013936
DRD370S	1	2	2	1.9878874242964	2	2	0.109408069159999
DRD370SQ	1	1	1	1.32352941176471	2	3	0.534879665611333
DRD370T	1	1	2	1.71107944424653	2	2	0.453341686485599
DRD370TQ	1	1	2	2.70283600493218	3	30	3.12366188184393
DRD370U	1	2	2	1.92411827573922	2	2	0.264855958602038
DRD370UQ	1	1	2	2.24413145539906	3	24	2.25424668871474
DRD370V	2	2	2	2	2	2	0
PF_TOTAL_LEG	0	4.048664	6.01495275	6.66499377780524	8.627273	31.9692275	3.70302676120431
PF_LEG_perTOTAL	0	0	0	8.29374520816592	11.4810776016263	100	15.5508841210307
DivGroup	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
DivGroup_f	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric	not_numeric
